交易日期,时间戳,最高价,最低价,开盘价,收盘价,涨跌额,北向资金
20210730,1627574400,4825.7,4761.04,4825.7,4811.17,-39.1,2247150800
20210802,1627833600,4938.82,4761.46,4794.82,4933.74,122.57,5183854200
20210803,1627920000,4957.03,4890.85,4909.23,4934.46,0.72,1799154900
20210804,1628006400,4979.29,4919.66,4927.74,4978.85,44.39,5545735500
20210805,1628092800,4997.14,4921.94,4946.17,4948.67,-30.18,-1965320600
20210806,1628179200,4944.35,4891.8,4943.04,4921.56,-27.11,-474394800
20210809,1628438400,5002.89,4884.04,4890.26,4985.56,64.0,4466126200
20210810,1628524800,5043.76,4941.24,4977.82,5043.15,57.59,1041714900
20210811,1628611200,5059.79,5009.98,5037.08,5015.34,-27.81,-2815265800
20210812,1628697600,5016.26,4962.99,4998.07,4973.35,-41.99,-178323000
20210813,1628784000,4993.74,4921.28,4958.76,4945.98,-27.37,-1238092300
20210816,1629043200,4973.38,4931.37,4935.92,4941.07,-4.91,6201608800
20210817,1629129600,4967.56,4823.39,4935.0,4837.4,-103.67,1474110500
20210818,1629216000,4909.54,4818.9,4838.47,4894.24,56.84,3432515200
20210819,1629302400,4893.47,4839.57,4886.56,4862.14,-32.1,-10783123000
20210820,1629388800,4835.15,4720.83,4817.49,4769.27,-92.87,-10816018100
20210823,1629648000,4843.82,4764.01,4777.73,4835.88,66.61,1831301300
20210824,1629734400,4906.2,4842.75,4844.59,4888.39,52.51,5315044900
20210825,1629820800,4899.77,4865.76,4890.52,4898.16,9.77,3418638000
20210826,1629907200,4892.2,4798.7,4892.2,4801.61,-96.55,1229063900
20210827,1629993600,4863.47,4793.59,4794.97,4827.04,25.43,6203039800
20210830,1630252800,4849.16,4787.2,4847.03,4813.27,-13.77,1886732000
20210831,1630339200,4821.76,4740.75,4803.09,4805.61,-7.66,6146985100
20210901,1630425600,4906.4,4763.3,4804.69,4869.46,63.85,7687998300
20210902,1630512000,4892.7,4845.62,4865.82,4869.41,-0.05,5136902800
20210903,1630598400,4886.55,4828.7,4875.07,4843.06,-26.35,7068064100
20210906,1630857600,4944.45,4837.79,4841.06,4933.73,90.67,3380649600
20210907,1630944000,5005.96,4915.61,4932.98,4992.83,59.1,6068604000
20210908,1631030400,5013.98,4955.89,4986.8,4972.13,-20.7,-1617955300
20210909,1631116800,4970.15,4929.95,4952.49,4970.01,-2.12,2615145300
20210910,1631203200,5042.8,4962.37,4967.98,5013.52,43.51,3618929800
20210913,1631462400,5029.72,4964.96,5006.77,4991.66,-21.86,-3824353700
20210914,1631548800,5000.98,4907.32,4989.83,4917.16,-74.5,-4128275500
20210915,1631635200,4903.85,4843.12,4903.85,4867.32,-49.84,2139508300
20210916,1631721600,4879.53,4806.14,4866.79,4807.7,-59.62,-3014154600
20210923,1632326400,4877.34,4837.56,4848.22,4853.2,31.43,-4309117400
20210924,1632412800,4897.06,4838.54,4845.64,4849.43,-3.77,2730481500
20210927,1632672000,4922.56,4852.2,4870.85,4877.37,27.94,1477036200
20210928,1632758400,4901.31,4846.63,4869.08,4883.83,6.46,4785906000
20210929,1632844800,4868.07,4799.88,4846.02,4833.93,-49.9,-266807000
20210930,1632931200,4876.07,4843.95,4843.95,4866.38,32.45,970474500
20211008,1633622400,4937.09,4891.62,4915.73,4929.94,63.56,-2571750300
20211011,1633881600,4983.73,4930.71,4941.29,4936.19,6.25,187236100
20211012,1633968000,4925.49,4840.77,4920.66,4883.84,-52.35,-1378518000
20211015,1634227200,4939.82,4881.01,4896.56,4932.11,18.5,2692626300
20211018,1634486400,4922.51,4844.94,4922.51,4874.78,-57.33,-8018453100
20211019,1634572800,4928.14,4868.81,4869.39,4922.72,47.94,3906479200
20211020,1634659200,4944.02,4898.37,4926.77,4910.18,-12.54,4079443200
20211021,1634745600,4946.18,4893.85,4914.74,4928.02,17.84,10153996300
20211022,1634832000,4989.89,4934.87,4934.87,4959.73,31.71,13181579300
20211025,1635091200,4981.65,4930.11,4940.9,4979.52,19.79,894196800
20211026,1635177600,5002.57,4953.48,4983.24,4963.1,-16.42,845342300
20211027,1635264000,4949.23,4884.94,4949.23,4898.16,-64.94,-3042375000
20211028,1635350400,4898.66,4846.28,4882.59,4864.14,-34.02,7171860100
20211029,1635436800,4908.77,4855.76,4861.27,4908.77,44.63,4737974900
20211101,1635696000,4908.21,4858.25,4878.13,4890.69,-18.08,711190300
20211102,1635782400,4911.23,4797.9,4886.18,4839.85,-50.84,2365035300
20211103,1635868800,4858.71,4804.37,4835.81,4821.11,-18.74,731463400
20211104,1635955200,4873.94,4834.74,4841.09,4868.74,47.63,1205393000
20211105,1636041600,4889.68,4841.74,4858.9,4842.35,-26.39,-598957900
20211108,1636300800,4866.08,4827.69,4841.15,4848.18,5.83,-1002512900
20211109,1636387200,4870.79,4818.54,4858.25,4846.74,-1.44,-2115646800
20211110,1636473600,4832.8,4754.0,4832.8,4821.19,-25.55,-11809780000
20211111,1636560000,4898.65,4809.11,4814.77,4898.65,77.46,8609736900
20211112,1636646400,4909.08,4875.35,4902.93,4888.37,-10.28,3627056000
20211115,1636905600,4906.33,4863.4,4894.41,4882.38,-5.99,3382416100
20211116,1636992000,4915.37,4876.5,4880.9,4883.32,0.94,4199308900
20211117,1637078400,4891.52,4864.52,4883.25,4885.75,2.43,-237882200
20211118,1637164800,4871.42,4830.41,4871.42,4837.62,-48.13,-4452793900
20211119,1637251200,4892.81,4829.57,4832.06,4890.06,52.44,8292504400
20211122,1637510400,4919.0,4893.27,4895.39,4912.4,22.34,1435264300
20211123,1637596800,4927.52,4896.88,4905.76,4913.35,0.95,5222674200
20211124,1637683200,4935.49,4899.61,4914.03,4916.66,3.31,2369666700
20211125,1637769600,4921.33,4891.73,4917.61,4896.44,-20.22,1171553400
20211126,1637856000,4886.95,4850.81,4886.95,4860.13,-36.31,-4488887200
20211129,1638115200,4858.53,4818.71,4820.01,4851.42,-8.71,3284214400
20211130,1638201600,4871.25,4810.22,4857.18,4832.03,-19.39,-3410635900
20211201,1638288000,4844.52,4823.93,4831.89,4843.85,11.82,3000933900
20211202,1638374400,4866.85,4830.32,4839.91,4856.16,12.31,3021257000
20211203,1638460800,4901.02,4853.35,4856.98,4901.02,44.86,9221039500
20211206,1638720000,4943.9,4888.69,4909.43,4892.62,-8.4,395152200
20211207,1638806400,4934.1,4895.22,4930.83,4922.1,29.48,7949459500
20211208,1638892800,4995.93,4915.79,4934.41,4995.93,73.83,9684759700
20211209,1638979200,5114.5,4999.41,5000.69,5078.69,82.76,21656305900
20211210,1639065600,5060.06,5035.81,5046.27,5055.12,-23.57,9148355200
20211213,1639324800,5143.84,5079.73,5090.02,5083.8,28.68,5365646800
20211214,1639411200,5075.21,5038.86,5066.35,5049.7,-34.1,6025927500
20211215,1639497600,5060.37,5003.78,5036.28,5005.9,-43.8,751680800
20211216,1639584000,5034.73,4987.22,5006.61,5034.73,28.83,5884554500
20211217,1639670400,5022.11,4954.76,5021.34,4954.76,-79.97,-6561206400
20211220,1639929600,4971.67,4872.68,4934.97,4880.42,-74.34,-970757200
20211221,1640016000,4917.8,4872.95,4876.51,4913.49,33.07,-997012000
20211222,1640102400,4936.67,4903.17,4924.58,4914.45,0.96,-1744917600
20211223,1640188800,4948.74,4906.75,4924.29,4948.74,34.29,2491855700
20211228,1640620800,4959.14,4913.6,4923.69,4955.96,36.64,1292541200
20211229,1640707200,4958.65,4883.48,4958.65,4883.48,-72.48,661910900
20211230,1640793600,4940.18,4878.65,4882.16,4921.51,38.03,8141414000
20211231,1640880000,4950.36,4923.14,4937.46,4940.37,18.86,4573019000
20220104,1641225600,4961.45,4874.53,4957.98,4917.77,-22.6,460159600
20220105,1641312000,4916.28,4851.98,4907.93,4868.12,-49.65,3046303700
20220106,1641398400,4857.56,4786.43,4842.16,4818.23,-49.89,-6637949300
20220107,1641484800,4856.65,4818.19,4824.32,4822.37,4.14,9334623900
20220110,1641744000,4844.39,4780.82,4812.23,4844.05,21.68,4757561800
20220111,1641830400,4850.88,4791.89,4840.01,4797.77,-46.28,-4026414800
20220112,1641916800,4852.73,4810.92,4818.89,4845.58,47.81,7017795800
20220113,1642003200,4853.06,4765.24,4853.03,4765.92,-79.66,-585462500
20220114,1642089600,4764.05,4723.94,4743.91,4726.73,-39.19,281968500
20220117,1642348800,4775.24,4726.71,4728.76,4767.28,40.55,1706609200
20220118,1642435200,4826.3,4747.92,4766.78,4813.35,46.07,2335083400
20220119,1642521600,4828.75,4755.93,4815.81,4780.38,-32.97,3821203300
20220120,1642608000,4845.0,4777.57,4778.26,4823.51,43.13,12576480700
20220121,1642694400,4818.31,4762.56,4808.77,4779.31,-44.2,8757805000
20220124,1642953600,4801.1,4746.45,4753.94,4786.74,7.43,3452330100
20220125,1643040000,4781.39,4678.25,4761.95,4678.45,-108.29,-3573574400
20220126,1643126400,4718.99,4648.13,4697.1,4712.31,33.86,1139362100
20220127,1643212800,4708.44,4616.03,4708.1,4619.88,-92.43,-14623533900
20220128,1643299200,4660.52,4559.83,4641.81,4563.77,-56.11,-12465862300
20220207,1644163200,4672.65,4615.01,4638.58,4634.09,70.32,5551698700
20220208,1644249600,4626.44,4522.47,4626.44,4608.77,-25.32,-817175100
20220209,1644336000,4659.46,4595.28,4608.15,4652.06,43.29,484293000
20220210,1644422400,4657.21,4608.09,4657.21,4639.86,-12.2,4520495800
20220211,1644508800,4662.6,4595.88,4617.87,4601.4,-38.46,1004930100
20220214,1644768000,4593.63,4530.06,4579.42,4551.69,-49.71,-3788408800
20220215,1644854400,4601.45,4550.54,4553.81,4600.1,48.41,-3544385900
20220216,1644940800,4643.1,4607.22,4619.85,4617.99,17.89,-1623409000
20220217,1645027200,4650.16,4606.95,4616.9,4629.16,11.17,1720041100
20220218,1645113600,4651.34,4598.1,4604.57,4651.24,22.08,4837503700
20220221,1645372800,4646.67,4613.3,4646.05,4634.31,-16.93,-3521413700
20220222,1645459200,4602.07,4550.8,4601.92,4574.15,-60.16,-7339737300
20220223,1645545600,4625.3,4579.29,4582.01,4623.05,48.9,1421715100
20220224,1645632000,4610.88,4488.48,4592.07,4529.32,-93.73,-3357942000
20220225,1645718400,4611.86,4561.9,4564.63,4573.42,44.1,6384651200
20220228,1645977600,4581.65,4530.68,4563.74,4581.65,8.23,2047152500
20220301,1646064000,4623.43,4583.92,4597.86,4619.69,38.04,3276262300
20220302,1646150400,4594.02,4558.44,4594.02,4578.6,-41.09,-775571100
20220303,1646236800,4599.4,4544.43,4595.02,4551.63,-26.97,-730858100
20220304,1646323200,4539.39,4481.49,4513.36,4496.43,-55.2,457391400
20220307,1646582400,4462.52,4338.3,4462.52,4352.78,-143.65,-8271203300
20220308,1646668800,4383.65,4252.54,4361.64,4265.39,-87.39,-8698960600
20220309,1646755200,4304.48,4068.19,4280.98,4226.35,-39.04,-10934455700
20220310,1646841600,4335.67,4288.51,4326.2,4292.84,66.49,-3373956800
20220311,1646928000,4316.04,4176.45,4231.2,4306.52,13.68,-5041770800
20220314,1647187200,4280.36,4174.76,4248.15,4174.76,-131.76,-14408229400
20220315,1647273600,4163.42,3983.81,4125.49,3983.81,-190.95,-16024486200
20220316,1647360000,4168.59,3942.86,4053.1,4156.08,172.27,-82298700
20220317,1647446400,4302.74,4217.8,4237.67,4237.7,81.62,5365295000
20220318,1647532800,4283.37,4194.94,4218.47,4265.9,28.2,8457411900
20220321,1647792000,4287.82,4223.02,4280.14,4258.75,-7.15,-8418605900
20220322,1647878400,4283.33,4236.69,4252.57,4255.3,-3.45,-921787400
20220323,1647964800,4287.58,4241.96,4269.61,4276.52,21.22,-193610500
20220324,1648051200,4273.96,4216.85,4249.53,4251.31,-25.21,-127493700
20220325,1648137600,4254.84,4173.93,4249.07,4174.57,-76.74,-3117431500
20220328,1648396800,4174.12,4091.3,4128.84,4148.47,-26.1,5030343100
20220329,1648483200,4177.21,4124.72,4155.42,4134.14,-14.33,-328101100
20220330,1648569600,4254.1,4160.74,4162.17,4254.1,119.96,12725616800
20220331,1648656000,4247.36,4214.54,4234.72,4222.6,-31.5,1053451700
20220401,1648742400,4290.67,4190.08,4198.82,4276.16,53.56,4420894800
20220406,1649174400,4277.52,4236.73,4258.83,4263.84,-12.32,-5321009800
20220407,1649260800,4278.11,4205.74,4240.02,4209.1,-54.74,-608550100
20220408,1649347200,4237.81,4175.53,4213.21,4230.77,21.67,-627423700
20220411,1649606400,4203.79,4089.09,4203.79,4100.07,-130.7,-5761636900
20220412,1649692800,4179.97,4075.8,4102.97,4179.97,79.9,9137043500
20220413,1649779200,4194.04,4139.74,4154.41,4139.74,-40.23,-497623700
20220419,1650297600,4186.94,4115.42,4161.93,4134.9,-31.48,-1943619500
20220420,1650384000,4136.17,4060.5,4130.54,4070.79,-64.11,-5287713300
20220421,1650470400,4086.44,3978.37,4048.73,3995.83,-74.96,910978700
20220422,1650556800,4037.08,3953.72,3967.2,4013.25,17.42,6764970300
20220425,1650816000,3958.21,3814.91,3933.45,3814.91,-198.34,-4397321800
20220426,1650902400,3871.85,3773.9,3822.49,3784.12,-30.79,1542908200
20220427,1650988800,3895.73,3757.09,3758.08,3895.54,111.42,4359464700
20220428,1651075200,3943.43,3873.58,3883.42,3921.11,25.57,-636552900
20220429,1651161600,4017.43,3898.57,3939.62,4016.24,95.13,4245558900
