交易日期,时间戳,最高价,最低价,开盘价,收盘价,涨跌额
20141208,1417968000,3270.88,3075.7,3108.27,3252.88,127.99
20141209,1418054400,3387.83,3074.52,3233.1,3106.91,-145.97
20141210,1418140800,3229.05,3058.19,3120.21,3221.55,114.64
20141211,1418227200,3254.42,3158.44,3185.16,3183.01,-38.54
20141212,1418313600,3239.45,3167.93,3182.92,3193.23,10.22
20141215,1418572800,3226.22,3143.3,3176.83,3217.23,24.0
20141216,1418659200,3303.4,3207.69,3221.36,3303.4,86.17
20141217,1418745600,3368.19,3275.74,3325.82,3360.6,57.2
20141218,1418832000,3393.71,3322.23,3359.09,3345.93,-14.67
20141219,1418918400,3397.18,3280.92,3345.63,3383.17,37.24
20141222,1419177600,3455.21,3357.66,3396.25,3394.48,11.31
20141223,1419264000,3431.78,3316.91,3358.8,3324.92,-69.56
20141224,1419350400,3340.36,3188.5,3332.15,3230.39,-94.53
20141225,1419436800,3335.78,3226.32,3254.48,3335.42,105.03
20141226,1419523200,3453.34,3335.01,3343.64,3445.84,110.42
20141229,1419782400,3524.28,3405.84,3502.18,3455.46,9.62
20141230,1419868800,3491.83,3422.17,3450.81,3457.55,2.09
20141231,1419955200,3542.34,3452.5,3462.39,3533.71,76.16
20150105,1420387200,3669.04,3551.51,3566.09,3641.54,107.83
20150106,1420473600,3683.23,3587.23,3608.43,3641.06,-0.48
20150107,1420560000,3671.19,3601.7,3620.92,3643.79,2.73
20150108,1420646400,3659.95,3552.1,3650.07,3559.26,-84.53
20150109,1420732800,3689.75,3536.4,3547.57,3546.72,-12.54
20150112,1420992000,3560.53,3461.32,3531.52,3513.58,-33.14
20150113,1421078400,3550.16,3494.77,3506.45,3514.04,0.46
20150114,1421164800,3547.24,3471.56,3522.91,3502.42,-11.62
20150115,1421251200,3604.12,3482.27,3501.72,3604.12,101.7
20150116,1421337600,3662.16,3601.26,3616.25,3635.15,31.03
20150119,1421596800,3497.25,3330.98,3414.01,3355.16,-279.99
20150120,1421683200,3419.2,3325.68,3336.79,3396.22,41.06
20150121,1421769600,3557.79,3409.43,3420.49,3548.89,152.67
20150122,1421856000,3576.76,3520.05,3551.05,3567.61,18.72
20150123,1421942400,3627.81,3548.63,3582.09,3571.73,4.12
20150126,1422201600,3611.62,3559.38,3580.12,3607.99,36.26
20150127,1422288000,3616.26,3510.02,3614.04,3574.93,-33.06
20150128,1422374400,3583.31,3512.39,3547.24,3525.32,-49.61
20150129,1422460800,3505.58,3453.9,3474.92,3481.8,-43.52
20150130,1422547200,3514.22,3431.94,3496.89,3434.39,-47.41
20150202,1422806400,3407.26,3347.09,3360.19,3353.96,-80.43
20150203,1422892800,3441.71,3360.72,3388.6,3437.45,83.49
20150204,1422979200,3476.82,3399.57,3446.14,3401.77,-35.68
20150205,1423065600,3487.95,3366.86,3487.95,3366.95,-34.82
20150206,1423152000,3374.05,3285.94,3352.33,3312.42,-54.53
20150209,1423411200,3376.53,3298.6,3305.73,3345.92,33.5
20150210,1423497600,3407.18,3339.55,3345.08,3406.94,61.02
20150211,1423584000,3445.66,3412.14,3415.98,3434.12,27.18
20150212,1423670400,3453.58,3405.63,3435.36,3442.87,8.75
20150213,1423756800,3509.51,3452.08,3458.83,3469.83,26.96
20150216,1424016000,3504.48,3466.61,3473.29,3499.48,29.65
20150217,1424102400,3536.82,3511.09,3511.54,3522.32,22.84
20150225,1424793600,3529.55,3463.96,3529.55,3478.73,-43.59
20150226,1424880000,3569.33,3456.87,3473.71,3566.3,87.57
20150227,1424966400,3594.81,3560.46,3565.23,3572.84,6.54
20150302,1425225600,3608.69,3566.53,3603.45,3601.27,28.43
20150303,1425312000,3579.32,3504.2,3579.32,3507.9,-93.37
20150304,1425398400,3540.91,3497.17,3514.67,3530.82,22.92
20150305,1425484800,3517.08,3467.68,3513.25,3496.34,-34.48
20150306,1425571200,3516.24,3472.39,3501.18,3478.52,-17.82
20150309,1425830400,3546.71,3417.49,3449.7,3537.75,59.23
20150310,1425916800,3551.21,3511.99,3523.64,3520.61,-17.14
20150311,1426003200,3568.92,3512.22,3524.58,3524.65,4.04
20150312,1426089600,3603.34,3536.53,3557.69,3592.84,68.19
20150313,1426176000,3641.39,3594.74,3604.67,3617.66,24.82
20150316,1426435200,3705.74,3621.12,3641.77,3705.67,88.01
20150317,1426521600,3762.58,3716.81,3733.96,3757.12,51.45
20150318,1426608000,3846.06,3763.85,3769.09,3846.06,88.94
20150319,1426694400,3859.13,3809.71,3851.25,3839.74,-6.32
20150320,1426780800,3916.86,3832.42,3852.49,3892.57,52.83
20150323,1427040000,3972.3,3922.21,3923.08,3972.06,79.49
20150324,1427126400,3989.86,3883.78,3980.07,3973.05,0.99
20150325,1427212800,3980.72,3913.99,3961.58,3940.41,-32.64
20150326,1427299200,3992.0,3892.88,3921.75,3950.0,9.59
20150327,1427385600,3993.03,3932.87,3957.54,3971.7,21.7
20150330,1427644800,4101.65,3999.02,3999.02,4088.18,116.48
20150331,1427731200,4166.02,4037.77,4138.89,4051.2,-36.98
20150401,1427817600,4139.5,4046.94,4057.5,4123.9,72.7
20150402,1427904000,4156.84,4068.65,4149.95,4124.78,0.88
20150403,1427990400,4170.56,4092.38,4104.67,4170.54,45.76
20150407,1428336000,4260.47,4197.02,4213.89,4260.04,89.5
20150408,1428422400,4304.78,4204.83,4277.45,4295.8,35.76
20150409,1428508800,4332.17,4212.61,4316.96,4262.14,-33.66
20150410,1428595200,4351.69,4231.2,4249.38,4344.42,82.28
20150413,1428854400,4432.02,4361.59,4394.05,4421.07,76.65
20150414,1428940800,4474.35,4385.91,4432.13,4438.18,17.11
20150415,1429027200,4476.0,4379.61,4439.31,4380.51,-57.67
20150416,1429113600,4513.77,4335.63,4355.49,4513.55,133.04
20150417,1429200000,4630.27,4553.9,4578.68,4596.14,82.59
20150420,1429459200,4671.17,4492.6,4615.03,4521.92,-74.22
20150421,1429545600,4620.06,4504.56,4520.46,4619.16,97.24
20150422,1429632000,4740.93,4632.59,4637.06,4739.81,120.65
20150423,1429718400,4782.04,4693.97,4764.48,4740.89,1.08
20150424,1429804800,4730.43,4618.32,4682.63,4702.64,-38.25
20150427,1430064000,4810.49,4735.31,4753.87,4807.59,104.95
20150428,1430150400,4839.08,4703.57,4811.32,4741.86,-65.73
20150429,1430236800,4797.93,4695.79,4722.9,4774.33,32.47
20150430,1430323200,4818.73,4749.49,4788.41,4749.89,-24.44
20150504,1430668800,4795.92,4699.4,4757.64,4787.74,37.85
20150505,1430755200,4785.19,4572.98,4785.19,4596.84,-190.9
20150506,1430841600,4700.91,4511.76,4626.23,4553.33,-43.51
20150507,1430928000,4546.34,4467.46,4520.82,4470.09,-83.24
20150508,1431014400,4559.06,4445.59,4515.55,4558.4,88.31
20150511,1431273600,4690.95,4535.15,4582.09,4690.53,132.13
20150512,1431360000,4748.0,4660.02,4692.12,4747.42,56.89
20150513,1431446400,4758.0,4678.85,4746.71,4718.44,-28.98
20150514,1431532800,4735.28,4670.17,4717.96,4700.78,-17.66
20150515,1431619200,4690.76,4592.05,4690.76,4617.47,-83.31
20150518,1431878400,4623.38,4565.06,4582.06,4575.14,-42.33
20150519,1431964800,4740.01,4577.64,4577.64,4731.22,156.08
20150520,1432051200,4843.1,4745.21,4751.57,4754.92,23.7
20150521,1432137600,4841.62,4746.03,4768.69,4840.98,86.06
20150522,1432224000,4951.99,4870.6,4895.93,4951.34,110.36
20150525,1432483200,5099.84,4949.11,4949.11,5099.5,148.16
20150526,1432569600,5199.3,5063.15,5140.8,5198.92,99.42
20150527,1432656000,5226.84,5126.86,5216.17,5181.43,-17.49
20150528,1432742400,5213.18,4831.33,5174.1,4834.01,-347.42
20150529,1432828800,4924.3,4665.52,4839.53,4840.83,6.82
20150601,1433088000,5079.32,4835.77,4862.76,5076.18,235.35
20150602,1433174400,5162.56,5047.08,5091.27,5161.87,85.69
20150603,1433260800,5186.97,5059.5,5176.6,5143.59,-18.28
20150604,1433347200,5194.23,4863.47,5156.01,5181.42,37.83
20150605,1433433600,5288.34,5104.18,5254.91,5230.55,49.13
20150608,1433692800,5370.61,5202.6,5259.41,5353.75,123.2
20150609,1433779200,5380.43,5251.21,5379.47,5317.46,-36.29
20150610,1433865600,5374.83,5209.68,5254.3,5309.11,-8.35
20150611,1433952000,5329.3,5248.16,5305.14,5306.59,-2.52
20150612,1434038400,5351.65,5283.09,5329.28,5335.12,28.53
20150615,1434297600,5362.45,5207.31,5354.01,5221.17,-113.95
20150616,1434384000,5204.3,5015.27,5165.03,5064.82,-156.35
20150617,1434470400,5158.37,4949.29,5072.31,5138.83,74.01
20150618,1434556800,5121.22,4926.43,5107.7,4930.55,-208.28
20150619,1434643200,4910.45,4634.69,4847.06,4637.05,-293.5
20150623,1434988800,4786.96,4455.33,4641.43,4786.09,149.04
20150624,1435075200,4883.73,4744.31,4811.6,4880.13,94.04
20150625,1435161600,4919.26,4667.22,4906.24,4706.52,-173.61
20150626,1435248000,4650.19,4278.68,4573.87,4336.2,-370.32
20150629,1435507200,4451.17,4000.93,4446.84,4191.55,-144.65
20150630,1435593600,4475.77,4016.01,4161.07,4473.0,281.45
20150701,1435680000,4526.13,4235.7,4408.98,4253.02,-219.98
20150702,1435766400,4312.19,4000.06,4287.73,4108.0,-145.02
20150703,1435852800,4164.63,3785.9,4017.2,3885.92,-222.08
20150706,1436112000,4218.27,3832.47,4218.27,3998.54,112.62
20150707,1436198400,3960.64,3743.62,3877.85,3928.0,-70.54
20150708,1436284800,3762.62,3612.25,3651.06,3663.04,-264.96
20150709,1436371200,3930.26,3537.83,3621.68,3897.63,234.59
20150710,1436457600,4179.11,3887.55,3916.27,4106.56,208.93
20150713,1436716800,4278.16,4072.43,4132.23,4211.81,105.25
20150714,1436803200,4258.51,4062.5,4178.63,4112.15,-99.66
20150715,1436889600,4114.24,3899.51,4068.88,3966.76,-145.39
20150716,1436976000,4067.02,3856.32,3949.64,3997.36,30.6
20150717,1437062400,4190.19,4000.23,4023.76,4151.5,154.14
20150720,1437321600,4221.69,4106.39,4157.06,4160.61,9.11
20150721,1437408000,4201.48,4081.7,4109.76,4166.01,5.4
20150722,1437494400,4187.43,4094.71,4148.56,4157.16,-8.85
20150723,1437580800,4262.06,4148.82,4158.93,4250.81,93.65
20150724,1437667200,4299.65,4154.62,4255.2,4176.28,-74.53
20150727,1437926400,4156.31,3817.17,4097.8,3818.73,-357.55
20150728,1438012800,3883.45,3627.42,3690.97,3811.09,-7.64
20150729,1438099200,3934.0,3769.19,3839.96,3930.38,119.29
20150730,1438185600,3968.53,3802.88,3915.78,3815.41,-114.97
20150731,1438272000,3863.62,3757.99,3777.16,3816.7,1.29
20150803,1438531200,3829.24,3742.58,3766.07,3829.24,12.54
20150804,1438617600,3948.45,3801.03,3827.37,3948.16,118.92
20150805,1438704000,3962.28,3858.66,3937.62,3866.9,-81.26
20150806,1438790400,3888.69,3793.24,3802.93,3831.85,-35.05
20150807,1438876800,3926.65,3857.91,3866.43,3906.95,75.1
20150810,1439136000,4101.73,3932.84,3947.47,4084.37,177.42
20150811,1439222400,4110.13,4042.0,4083.59,4066.67,-17.7
20150812,1439308800,4078.03,4015.36,4025.67,4016.13,-50.54
20150813,1439395200,4075.7,3967.82,4010.01,4075.46,59.33
20150814,1439481600,4113.16,4056.73,4097.92,4073.54,-1.92
20150817,1439740800,4081.77,4009.99,4058.11,4077.87,4.33
20150818,1439827200,4103.05,3816.55,4084.31,3825.41,-252.46
20150819,1439913600,3898.74,3668.19,3748.27,3886.14,60.73
20150820,1440000000,3880.82,3761.45,3848.4,3761.45,-124.69
20150821,1440086400,3757.78,3578.18,3714.29,3589.54,-171.91
20150824,1440345600,3468.15,3266.55,3454.6,3275.53,-314.01
20150825,1440432000,3200.11,3019.56,3070.01,3042.93,-232.6
20150826,1440518400,3192.93,2952.01,3062.57,3025.69,-17.24
20150827,1440604800,3206.72,3028.4,3092.81,3205.64,179.95
20150828,1440691200,3353.24,3223.62,3246.24,3342.29,136.65
20150831,1440950400,3368.28,3205.54,3307.4,3366.54,24.25
20150901,1441036800,3370.5,3190.58,3296.53,3362.08,-4.46
20150902,1441123200,3387.02,3213.64,3220.85,3365.83,3.75
20150907,1441555200,3422.23,3240.24,3347.29,3250.49,-115.34
20150908,1441641600,3340.22,3170.81,3221.79,3334.02,83.53
20150909,1441728000,3426.65,3330.29,3344.82,3399.31,65.29
20150910,1441814400,3398.32,3337.31,3349.28,3357.56,-41.75
20150911,1441900800,3383.13,3315.48,3349.88,3347.19,-10.37
20150914,1442160000,3373.92,3187.57,3367.64,3281.13,-66.06
20150915,1442246400,3240.08,3131.98,3208.74,3152.23,-128.9
20150916,1442332800,3345.92,3131.37,3149.16,3309.25,157.02
20150917,1442419200,3354.91,3237.0,3287.66,3237.0,-72.25
20150918,1442505600,3280.88,3227.83,3254.44,3251.27,14.27
20150921,1442764800,3312.55,3211.93,3222.6,3308.25,56.98
20150922,1442851200,3371.41,3303.18,3312.37,3339.03,30.78
20150923,1442937600,3315.94,3253.33,3290.07,3263.03,-76.0
20150924,1443024000,3300.86,3255.9,3278.9,3285.0,21.97
20150925,1443110400,3290.86,3201.91,3272.67,3231.95,-53.05
20150928,1443369600,3246.55,3186.51,3226.61,3242.75,10.8
20150929,1443456000,3208.42,3159.04,3197.22,3178.85,-63.9
20150930,1443542400,3223.91,3186.77,3195.9,3202.95,24.1
20151008,1444233600,3337.33,3294.61,3324.98,3296.48,93.53
20151009,1444320000,3352.38,3293.97,3302.36,3340.12,43.64
20151012,1444579200,3486.63,3347.25,3351.14,3447.69,107.57
20151013,1444665600,3452.05,3413.97,3422.48,3445.04,-2.65
20151014,1444752000,3458.7,3403.23,3431.14,3406.11,-38.93
20151015,1444838400,3486.82,3402.32,3403.39,3486.82,80.71
20151016,1444924800,3537.54,3487.1,3508.52,3534.07,47.25
20151019,1445184000,3573.0,3502.51,3548.95,3534.18,0.11
20151020,1445270400,3577.8,3510.44,3527.88,3577.7,43.52
20151021,1445356800,3601.24,3417.41,3580.84,3473.25,-104.45
20151022,1445443200,3530.77,3442.31,3453.2,3524.53,51.28
20151023,1445529600,3581.84,3515.82,3536.84,3571.24,46.71
20151026,1445788800,3620.76,3561.19,3614.7,3589.26,18.02
20151027,1445875200,3601.05,3486.1,3569.45,3592.88,3.62
20151028,1445961600,3598.17,3517.21,3575.81,3524.92,-67.96
20151029,1446048000,3561.81,3507.97,3539.98,3533.31,8.39
20151030,1446134400,3574.47,3497.57,3530.22,3534.08,0.77
20151102,1446393600,3543.45,3474.71,3489.23,3475.96,-58.12
20151103,1446480000,3501.7,3452.62,3484.72,3465.49,-10.47
20151104,1446566400,3628.54,3477.16,3477.16,3628.54,163.05
20151105,1446652800,3781.41,3627.3,3630.78,3705.97,77.43
20151106,1446739200,3801.71,3694.66,3698.34,3793.37,87.4
20151109,1446998400,3891.77,3796.38,3796.38,3840.36,46.99
20151110,1447084800,3876.49,3798.82,3806.67,3833.24,-7.12
20151111,1447171200,3843.11,3781.41,3828.45,3833.65,0.41
20151112,1447257600,3843.9,3771.27,3841.74,3795.32,-38.33
20151113,1447344000,3793.71,3727.59,3756.2,3746.24,-49.08
20151116,1447603200,3764.41,3680.07,3682.74,3764.13,17.89
20151117,1447689600,3852.77,3750.16,3790.43,3758.39,-5.74
20151118,1447776000,3771.85,3706.31,3760.46,3715.58,-42.81
20151119,1447862400,3775.23,3714.68,3725.62,3774.97,59.39
20151120,1447948800,3793.55,3757.03,3778.88,3774.38,-0.59
20151123,1448208000,3802.85,3743.41,3774.44,3753.34,-21.04
20151124,1448294400,3754.17,3702.74,3745.76,3753.89,0.55
20151125,1448380800,3781.86,3735.72,3747.76,3781.61,27.72
20151126,1448467200,3805.84,3756.82,3795.25,3759.43,-22.18
20151127,1448553600,3742.74,3534.39,3739.1,3556.99,-202.44
20151130,1448812800,3587.97,3455.07,3554.89,3566.41,9.42
20151201,1448899200,3617.31,3536.12,3562.32,3591.7,25.29
20151202,1448985600,3725.85,3573.4,3587.76,3721.96,130.26
20151203,1449072000,3758.45,3693.14,3709.55,3749.3,27.34
20151204,1449158400,3726.12,3667.29,3719.73,3677.59,-71.71
20151207,1449417600,3699.34,3658.58,3681.58,3687.61,10.02
20151208,1449504000,3668.84,3619.45,3668.84,3623.02,-64.59
20151209,1449590400,3655.16,3611.49,3613.42,3635.94,12.92
20151210,1449676800,3678.32,3615.99,3634.37,3623.08,-12.86
20151211,1449763200,3630.74,3578.15,3605.37,3608.06,-15.02
20151214,1450022400,3712.5,3571.0,3573.88,3711.32,103.26
20151215,1450108800,3717.36,3679.23,3707.73,3694.39,-16.93
20151216,1450195200,3713.09,3677.45,3703.95,3685.44,-8.95
20151217,1450281600,3768.84,3709.85,3712.78,3755.89,70.45
20151218,1450368000,3810.22,3750.93,3754.96,3767.91,12.02
20151221,1450627200,3877.82,3759.99,3762.1,3865.97,98.06
20151222,1450713600,3880.47,3841.59,3872.1,3876.73,10.76
20151223,1450800000,3926.69,3862.97,3877.87,3866.38,-10.35
20151224,1450886400,3867.68,3787.08,3858.14,3829.4,-36.98
20151225,1450972800,3848.03,3813.2,3832.09,3838.2,8.8
20151228,1451232000,3853.39,3727.63,3847.53,3727.63,-110.57
20151229,1451318400,3762.05,3710.48,3723.05,3761.88,34.25
20151230,1451404800,3765.66,3726.28,3762.91,3765.18,3.3
20151231,1451491200,3772.62,3727.33,3760.9,3731.01,-34.17
20160104,1451836800,3726.25,3468.95,3725.86,3469.07,-261.94
20160105,1451923200,3518.22,3377.28,3382.18,3478.78,9.71
20160106,1452009600,3543.74,3468.47,3482.41,3539.81,61.03
20160107,1452096000,3481.15,3284.74,3481.15,3294.38,-245.43
20160108,1452182400,3418.85,3237.93,3371.87,3361.56,67.18
20160111,1452441600,3342.48,3192.45,3303.13,3192.45,-169.11
20160112,1452528000,3242.25,3174.55,3214.82,3215.71,23.26
20160113,1452614400,3257.3,3155.88,3240.48,3155.88,-59.83
20160114,1452700800,3226.66,3072.04,3076.65,3221.57,65.69
20160115,1452787200,3216.8,3101.05,3200.89,3118.73,-102.84
20160118,1453046400,3165.62,3066.73,3068.24,3130.73,12.0
20160119,1453132800,3227.91,3119.22,3132.71,3223.13,92.4
20160120,1453219200,3225.95,3154.43,3204.22,3174.38,-48.75
20160121,1453305600,3202.54,3081.35,3136.38,3081.35,-93.03
20160122,1453392000,3132.17,3053.96,3114.9,3113.46,32.11
20160125,1453651200,3149.33,3105.1,3129.03,3128.89,15.43
20160126,1453737600,3106.53,2934.65,3099.6,2940.51,-188.38
20160127,1453824000,2963.54,2839.29,2953.18,2930.35,-10.16
20160128,1453910400,2941.89,2841.84,2909.33,2853.76,-76.59
20160129,1453996800,2965.31,2854.37,2855.6,2946.09,92.33
20160201,1454256000,2944.52,2869.56,2939.04,2901.05,-45.04
20160202,1454342400,2972.43,2901.51,2901.53,2961.33,60.28
20160203,1454428800,2954.71,2909.9,2931.29,2948.64,-12.69
20160204,1454515200,2999.21,2960.21,2960.33,2984.76,36.12
20160205,1454601600,2988.36,2962.85,2982.06,2963.79,-20.97
20160215,1455465600,2961.49,2886.02,2888.43,2946.71,-17.08
20160216,1455552000,3042.09,2962.19,2962.19,3037.04,90.33
20160217,1455638400,3065.79,3027.05,3034.09,3063.32,26.28
20160218,1455724800,3093.51,3049.84,3079.53,3053.7,-9.62
20160219,1455811200,3065.97,3032.63,3047.94,3051.59,-2.11
20160222,1456070400,3128.21,3071.33,3083.93,3118.87,67.28
20160223,1456156800,3119.22,3061.43,3117.2,3089.36,-29.51
20160224,1456243200,3109.55,3055.25,3077.61,3109.55,20.19
20160225,1456329600,3104.44,2905.46,3104.41,2918.75,-190.8
20160226,1456416000,2964.39,2902.95,2942.1,2948.03,29.28
20160229,1456675200,2939.88,2821.22,2939.58,2877.47,-70.56
20160301,1456761600,2950.44,2863.32,2881.34,2930.69,53.22
20160302,1456848000,3054.72,2933.12,2933.92,3051.33,120.64
20160303,1456934400,3078.44,3040.25,3050.39,3058.42,7.09
20160304,1457020800,3101.66,3032.42,3047.54,3093.89,35.47
20160307,1457280000,3130.9,3083.58,3109.0,3104.84,10.95
20160308,1457366400,3109.25,3001.83,3100.15,3107.67,2.83
20160309,1457452800,3072.92,3020.13,3045.92,3071.91,-35.76
20160310,1457539200,3074.16,3012.69,3056.21,3013.15,-58.76
20160311,1457625600,3026.44,2982.17,2990.21,3018.28,5.13
20160314,1457884800,3106.8,3034.0,3039.57,3065.69,47.41
20160315,1457971200,3077.09,3028.58,3061.34,3074.78,9.09
20160316,1458057600,3100.35,3064.52,3068.87,3090.03,15.25
20160317,1458144000,3147.84,3077.57,3096.81,3124.2,34.17
20160318,1458230400,3197.67,3130.1,3136.22,3171.96,47.76
20160321,1458489600,3267.78,3198.36,3203.29,3249.44,77.48
20160322,1458576000,3249.68,3218.73,3231.62,3225.79,-23.65
20160323,1458662400,3242.25,3202.98,3217.73,3236.09,10.3
20160324,1458748800,3221.91,3181.81,3211.5,3181.85,-54.24
20160325,1458835200,3204.44,3174.32,3176.81,3197.82,15.97
20160328,1459094400,3229.62,3161.88,3206.95,3169.73,-28.09
20160329,1459180800,3178.08,3122.76,3171.31,3135.41,-34.32
20160330,1459267200,3216.68,3161.29,3161.29,3216.28,80.87
20160331,1459353600,3241.93,3208.67,3229.2,3218.09,1.81
20160401,1459440000,3222.61,3165.86,3213.67,3221.9,3.81
20160405,1459785600,3271.93,3205.21,3211.31,3264.49,42.59
20160406,1459872000,3267.64,3236.2,3250.52,3257.53,-6.96
20160407,1459958400,3270.82,3208.64,3266.29,3209.29,-48.24
20160408,1460044800,3197.77,3163.31,3189.85,3185.73,-23.56
20160411,1460304000,3251.57,3213.51,3213.51,3230.1,44.37
20160412,1460390400,3232.26,3198.9,3227.37,3218.45,-11.65
20160413,1460476800,3296.52,3237.86,3237.86,3261.38,42.93
20160414,1460563200,3286.07,3252.05,3277.1,3275.83,14.45
20160415,1460649600,3282.99,3261.73,3279.86,3272.21,-3.62
20160418,1460908800,3252.67,3221.66,3252.67,3228.45,-43.76
20160419,1460995200,3250.73,3221.58,3243.97,3238.3,9.85
20160420,1461081600,3248.42,3107.37,3244.14,3181.03,-57.27
20160421,1461168000,3198.56,3150.94,3160.8,3160.6,-20.43
20160422,1461254400,3175.38,3137.99,3142.56,3174.9,14.3
20160425,1461513600,3172.27,3137.11,3164.74,3162.03,-12.87
20160426,1461600000,3181.1,3150.4,3159.77,3179.16,17.13
20160427,1461686400,3188.83,3162.69,3181.93,3165.92,-13.24
20160428,1461772800,3174.77,3135.64,3169.33,3160.58,-5.34
20160429,1461859200,3171.29,3149.4,3153.54,3156.75,-3.83
20160503,1462204800,3218.49,3151.41,3159.82,3213.54,56.79
20160504,1462291200,3222.88,3198.29,3203.47,3209.46,-4.08
20160505,1462377600,3217.28,3196.57,3204.17,3213.92,4.46
20160506,1462464000,3216.89,3130.15,3213.14,3130.35,-83.57
20160509,1462723200,3115.43,3055.01,3115.43,3065.62,-64.73
20160510,1462809600,3084.72,3055.18,3055.21,3069.11,3.49
20160511,1462896000,3102.88,3063.09,3080.64,3082.81,13.7
20160512,1462982400,3095.35,3035.02,3059.38,3090.14,7.33
20160513,1463068800,3103.1,3064.69,3081.68,3074.94,-15.2
20160516,1463328000,3095.56,3053.66,3064.53,3095.31,20.37
20160517,1463414400,3105.2,3073.46,3095.52,3086.02,-9.29
20160518,1463500800,3072.61,3039.46,3071.53,3068.04,-17.98
20160519,1463587200,3086.98,3058.15,3060.34,3062.5,-5.54
20160520,1463673600,3078.53,3041.52,3047.78,3078.22,15.72
20160523,1463932800,3098.48,3076.5,3078.52,3087.22,9.0
20160524,1464019200,3083.26,3052.59,3083.24,3063.56,-23.66
20160525,1464105600,3089.1,3054.87,3079.75,3059.23,-4.33
20160526,1464192000,3072.52,3027.44,3056.6,3064.21,4.98
20160527,1464278400,3073.76,3052.18,3059.73,3062.5,-1.71
20160530,1464537600,3075.26,3037.66,3056.31,3066.71,4.21
20160531,1464624000,3170.93,3068.6,3068.6,3169.56,102.85
20160601,1464710400,3181.79,3159.82,3172.96,3160.55,-9.01
20160602,1464796800,3168.82,3151.07,3158.03,3167.1,6.55
20160603,1464883200,3201.75,3162.09,3172.95,3189.33,22.23
20160606,1465142400,3197.22,3168.55,3192.78,3178.79,-10.54
20160607,1465228800,3186.62,3168.18,3182.44,3177.05,-1.74
20160608,1465315200,3174.97,3148.35,3171.81,3163.99,-13.06
20160613,1465747200,3145.61,3065.77,3134.05,3066.34,-97.65
20160614,1465833600,3078.75,3055.66,3058.44,3075.98,9.64
20160615,1465920000,3128.67,3042.23,3043.96,3116.37,40.39
20160616,1466006400,3112.48,3089.48,3104.36,3094.67,-21.7
20160617,1466092800,3131.05,3096.09,3096.09,3110.36,15.69
20160620,1466352000,3118.73,3089.71,3114.91,3112.67,2.31
20160621,1466438400,3155.49,3097.94,3124.9,3106.32,-6.35
20160622,1466524800,3134.06,3096.99,3100.45,3133.96,27.64
20160623,1466611200,3129.72,3102.48,3129.72,3117.32,-16.64
20160624,1466697600,3130.54,3033.97,3110.65,3077.16,-40.16
20160627,1466956800,3120.64,3064.97,3065.13,3120.54,43.38
20160628,1467043200,3139.43,3099.7,3107.4,3136.4,15.86
20160629,1467129600,3158.08,3139.13,3142.48,3151.39,14.99
20160630,1467216000,3163.72,3148.2,3152.83,3153.92,2.53
20160701,1467302400,3170.26,3148.29,3156.93,3154.2,0.28
20160704,1467561600,3210.6,3134.02,3136.39,3204.7,50.5
20160705,1467648000,3216.7,3198.0,3199.16,3207.38,2.68
20160706,1467734400,3217.52,3183.45,3197.62,3216.8,9.42
20160707,1467820800,3220.54,3190.12,3206.55,3209.95,-6.85
20160708,1467907200,3204.93,3183.96,3199.75,3192.28,-17.67
20160711,1468166400,3235.96,3197.63,3199.04,3203.33,11.05
20160712,1468252800,3273.47,3200.3,3201.91,3273.18,69.85
20160713,1468339200,3300.99,3271.78,3274.02,3282.87,9.69
20160714,1468425600,3281.95,3259.07,3277.48,3276.76,-6.11
20160715,1468512000,3285.03,3265.29,3278.84,3276.28,-0.48
20160718,1468771200,3281.64,3251.77,3269.71,3262.02,-14.26
20160719,1468857600,3264.73,3226.2,3260.43,3248.23,-13.79
20160720,1468944000,3254.51,3232.26,3246.86,3237.61,-10.62
20160721,1469030400,3271.37,3238.3,3238.34,3252.52,14.91
20160722,1469116800,3253.77,3220.89,3251.24,3225.16,-27.36
20160725,1469376000,3243.79,3218.14,3220.17,3230.89,5.73
20160726,1469462400,3269.75,3228.01,3228.23,3269.59,38.7
20160727,1469548800,3276.51,3157.41,3270.08,3218.24,-51.35
20160728,1469635200,3235.78,3195.27,3204.46,3221.14,2.9
20160729,1469721600,3225.42,3198.68,3217.19,3203.93,-17.21
20160801,1469980800,3199.98,3156.75,3196.43,3176.81,-27.12
20160802,1470067200,3189.05,3165.54,3173.76,3189.05,12.24
20160803,1470153600,3197.16,3173.54,3179.68,3193.51,4.46
20160804,1470240000,3201.55,3170.42,3190.55,3201.29,7.78
20160805,1470326400,3224.87,3192.86,3201.35,3205.11,3.82
20160808,1470585600,3234.48,3187.25,3199.57,3234.18,29.07
20160809,1470672000,3257.33,3229.17,3232.6,3256.98,22.8
20160810,1470758400,3261.86,3242.75,3255.18,3243.34,-13.64
20160811,1470844800,3274.03,3232.61,3239.56,3233.36,-9.98
20160812,1470931200,3294.23,3231.14,3231.81,3294.23,60.87
20160815,1471190400,3417.91,3302.38,3303.47,3393.42,99.19
20160816,1471276800,3418.69,3372.02,3403.38,3378.25,-15.17
20160817,1471363200,3394.39,3356.92,3377.77,3373.05,-5.2
20160818,1471449600,3394.79,3349.69,3369.95,3364.49,-8.56
